SynsetTerms,PosScore,NegScore
shell_stitch#1,0,0
double_stitch#1,0,0
single_stitch#1,0,0
loop#2,0,0
noose#1,0,0
knot#1,0,0
weave#2,0,0
brocade#1,0,0
lace#3,0,0
tat#1,0,0
plait#1,0,0
twill#1,0,0
strike#13,0,0
hammer#2,0,0
foliate#1,0,0
dropforge#1,0,0
squeeze_out#5,0,0
ornament#1,0,0
paint_the_lily#1,0.625,0
vermiculate#1,0,0
smock#1,0,0
hang#12,0,0
prank#1,0,0
tinsel#2,0,0
tart_up#1,0,0.25
stucco#1,0,0
redecorate#1,0,0
panel#1,0,0
jewel#1,0,0
fillet#1,0,0
scallop#1,0,0
bedizen#1,0,0.125
dress_ship#1,0,0
trim#6,0,0
lard#1,0,0
trim#2,0,0
deck#2,0,0
plume#3,0,0
festoon#1,0,0
sensualize#1,0,0
silhouette#2,0,0
animalize#1,0,0
profile#2,0,0
finger-paint#1,0,0
stipple#3,0,0
tattoo#1,0,0
marble#1,0,0
bodypaint#1,0,0
enamel#1,0,0
smelt#1,0,0.125
inlay#1,0,0
hatch#3,0,0
damascene#1,0,0
gloss#1,0,0
lacquer#1,0,0
japan#1,0,0
gild#1,0,0
fresco#1,0,0
distemper#1,0,0
draught#1,0,0
illuminate#3,0,0
rubricate#3,0,0
emblazon#2,0,0
sculpture#1,0,0
paint#3,0,0
paint#1,0,0
create#3,0,0
build#7,0,0
repaint#1,0,0
charge#15,0,0
represent#9,0,0
capture#1,0,0.125
recapture#2,0,0
show#5,0,0
illustrate#2,0,0
stylize#1,0,0
map#1,0,0
map#5,0,0
portray#2,0,0
pencil#1,0,0
present#10,0,0
commend#2,0.5,0
outline#3,0,0
lipstick#1,0,0
contour#1,0,0
streamline#1,0,0
rule#6,0,0
chalk#1,0,0
draw#6,0,0
draw#18,0,0
project#6,0,0
write#7,0,0
stenograph#1,0,0
calligraph#1,0,0
cross#7,0,0
superscribe#2,0,0
superscribe#1,0,0
capitalize#3,0,0
letter#3,0,0
letter#2,0,0
crayon#1,0,0
write#10,0,0
chequer#1,0,0
charcoal#1,0,0
doodle#1,0,0
plot#2,0,0
cartoon#1,0,0
re-create#2,0,0.125
imitate#3,0,0
trace#7,0,0
back_up#4,0,0
hectograph#1,0,0.125
clone#1,0,0
recopy#1,0,0
mimeograph#1,0,0
roneo#1,0,0
shade#2,0,0
stipple#2,0,0
crosshatch#1,0,0
streak#3,0,0
vein#1,0,0
watercolour#1,0,0
emblazon#1,0,0
miniate#1,0,0
mould#1,0,0
model#6,0,0
sketch#1,0,0
create_verbally#1,0,0
coin#1,0,0
sloganeer#1,0,0
write#1,0,0
lyric#1,0,0
relyric#1,0,0
write_on#1,0,0
profile#1,0,0
paragraph#3,0,0
paragraph#2,0,0
write#9,0,0
spell_out#2,0,0
hyphenate#1,0,0
write_off#2,0,0
toss_off#1,0,0
rewrite#2,0,0
write_copy#1,0,0
dramatize#1,0,0
outline#2,0,0
rime#2,0,0
tag#5,0,0
alliterate#1,0,0
pun#1,0,0
versify#1,0,0
metrify#1,0,0
spondaize#1,0,0
elegize#1,0,0.25
retell#1,0,0
sonnet#2,0,0
sonnet#1,0.25,0
serenade#1,0,0
belt_out#1,0,0
descant_on#1,0,0
vocalize#2,0,0
author#1,0,0
co-author#1,0,0
ghostwrite#1,0,0
footnote#1,0,0
reference#1,0,0
write#6,0,0
counterpoint#2,0,0
set_to_music#1,0,0
set#11,0.375,0
put#8,0.125,0
score#4,0,0
transpose#5,0,0
melodize#1,0,0
harmonize#3,0,0
reharmonize#1,0.125,0
harmonize#2,0.125,0
realize#6,0,0
orchestrate#1,0,0
instrumentate#1,0,0
transcribe#3,0,0
choreograph#1,0,0
jive#1,0,0
trip_the_light_fantastic_toe#1,0,0
hoof#2,0,0
clog#2,0,0
tap_dance#1,0,0
belly_dance#1,0,0
direct#3,0,0
cast#3,0,0
descant#1,0,0
recast#1,0,0
miscast#1,0,0.125
typecast#1,0,0
stage_direct#1,0,0
stage#1,0,0
set#9,0,0
film#2,0,0
film-make#1,0,0
cinematize#1,0,0
microfilm#1,0,0
cut_corners#1,0,0.125
perform#1,0,0
stunt#2,0,0
cut#23,0,0
blaze_away#1,0,0
interlude#1,0,0
scamp#1,0,0
churn_out#1,0,0
perform#3,0,0
grandstand#1,0,0
solo#2,0,0
play_out#2,0,0
underperform#2,0,0
sightread#1,0,0
sightsing#1,0,0.25
rap#3,0,0
give#32,0,0
give#31,0,0
concertize#1,0,0
play#14,0,0
play#26,0,0
run#10,0,0
play#13,0,0
debut#2,0,0
debut#3,0,0
debut#1,0,0
premiere#2,0,0
premiere#1,0,0
try_out#3,0,0
read#9,0,0
cybernate#1,0,0
represent#10,0,0
roleplay#1,0,0
stooge#2,0,0
enter#6,0,0
support#9,0,0
star#2,0.375,0
appear#6,0,0
co-star#2,0.375,0
pretend#2,0,0
simulate#3,0,0.125
play#12,0,0
feint#1,0,0.375
reenact#3,0,0
act_out#1,0,0
reenact#1,0,0
simulate#2,0,0
rehearse#1,0,0
walk_through#1,0,0
scrimmage#1,0,0
portray#3,0,0
parody#1,0,0
travesty#1,0,0
pantomime#1,0,0
spiel#1,0,0
fiddle#4,0,0
play#3,0.25,0
swing#12,0.125,0
replay#2,0,0
prelude#2,0,0
jazz#1,0,0
rag#3,0,0
bugle#1,0,0
play#7,0.25,0
register#8,0,0
skirl#2,0,0
beat#19,0,0
symphonize#1,0,0
tweedle#2,0,0
chord#1,0,0
reprize#1,0,0
pipe#3,0,0
slur#1,0,0
pedal#2,0,0
bang_out#1,0,0
play_along#2,0,0
sing_along#1,0,0
improvize#1,0,0
modulate#1,0,0
bow#5,0.125,0
sing#2,0,0
psalm#1,0,0
minstrel#1,0,0
solmizate#2,0,0
tweedle#1,0,0
chorus#2,0,0
sing#1,0,0
solmizate#1,0,0
troll#3,0,0
hymn#1,0,0
carol#1,0,0
madrigal#1,0,0
render#3,0,0
drum#2,0,0
harp#2,0,0
lead#10,0.25,0
conduct#6,0.125,0
throw#11,0.125,0
fiddle#3,0,0
trumpet#2,0,0
clarion#1,0,0
triple-tongue#1,0,0
tongue#1,0,0
replicate#3,0,0
replicate#2,0,0
recapitulate#2,0,0
duplicate#3,0,0
reduplicate#1,0,0
triplicate#1,0,0
quadruplicate#1,0,0
reprint#1,0,0
xerox#1,0,0
microcopy#1,0,0
photostat#1,0,0
reproduce#1,0,0
reproduce#3,0,0
induct#4,0,0
recreate#4,0,0
reinvent#2,0,0
reinvent#1,0,0
get#30,0.125,0
replay#1,0,0
germinate#2,0,0
develop#1,0,0
build#6,0,0
prefabricate#1,0,0
vamp_up#1,0,0
throw_together#1,0,0.5
raise#5,0,0
carry#31,0,0
overproduce#1,0,0
till#1,0,0
garden#1,0,0
landscape#2,0,0
work#13,0,0
overcultivate#1,0,0.375
turn#12,0,0
ridge#2,0,0
harrow#1,0,0
hoe#1,0,0
cultivate#1,0.375,0
simulate#1,0.375,0
take_off#5,0.5,0
mimic#1,0,0
pattern#1,0,0
scale#2,0,0
sovietize#2,0,0
take_after#2,0.375,0
write#3,0,0
typeset#1,0,0
prove#8,0,0
format#1,0,0
indent#1,0.125,0
tabulate#1,0,0
publish#1,0,0
republish#1,0,0
run#20,0,0
gazette#1,0,0
print#2,0,0
misprint#1,0,0.25
offset#5,0,0
offset#4,0,0
scribble#2,0,0
copy#1,0,0.25
copy_out#1,0.25,0
programme#1,0,0
print#4,0,0
print_over#1,0,0
surcharge#4,0,0
cyclostyle#1,0,0
fingerprint#1,0,0
boldface#1,0,0
italicize#1,0,0
print#3,0,0
lithograph#1,0,0
silkscreen#1,0,0
stencil#1,0,0
etch#3,0,0
benday#1,0,0
scrape#2,0,0
stipple#1,0,0
etch#1,0,0
aquatint#1,0,0
confect#1,0,0
corduroy#1,0,0
fringe#1,0,0
overplay#1,0.375,0.125
underplay#1,0,0
heel#3,0,0
fret#8,0,0
landscape#1,0,0
fret#7,0,0
honeycomb#1,0,0
proof#1,0,0
produce#1,0,0
sporulate#1,0,0
produce#3,0,0
grind_out#1,0,0
make_up#2,0,0
design#5,0,0
create#2,0,0
press#7,0,0
prepare#3,0,0
rough_out#1,0,0
write_up#2,0,0
cut#22,0,0
cut#6,0,0
graph#1,0,0
graph#2,0,0
shimmy#2,0,0
make#38,0,0
raise#11,0.25,0
make#16,0,0
beat#18,0,0
map_out#1,0,0
cut#21,0,0
cut#20,0,0
cut#19,0,0
script#1,0,0
rubricate#2,0,0
channelize#2,0,0
demyelinate#1,0,0
facilitate#3,0,0
construct#5,0,0
construct#4,0,0
filigree#1,0.875,0
release#9,0,0
embattle#2,0,0
blast#6,0,0.125
chop#3,0,0
carve_out#1,0,0
manufacture#4,0,0
manufacture#3,0,0
shell#2,0,0
busk#1,0,0
raise#10,0.25,0.25
touch_a_chord#1,0.25,0
invite#1,0.125,0
draw#10,0,0
rekindle#2,0,0
infatuate#1,0.375,0
prick#6,0,0.375
wake#3,0.375,0.25
ferment#2,0.125,0.125
stir#4,0.25,0.625
fuel#4,0.25,0.375
wind_up#3,0.5,0.125
turn_on#5,0,0.25
jolt#2,0.125,0
spill_over#1,0.25,0.75
ferment#1,0,0
psych_up#1,0,0.375
lull#1,0.25,0.25
simmer_down#1,0.125,0.25
unhinge#1,0,0.125
unbalance#2,0.125,0
tranquillize#1,0,0
compose#5,0,0
placate#1,0.875,0
worry#3,0.25,0.375
eat_on#1,0.25,0
reassure#1,0,0
nag#2,0.125,0.25
worry#2,0.125,0
withdraw#10,0.125,0
worry#1,0.25,0.5
fret#2,0,0.5
seethe#2,0,0.25
sizzle#2,0,0.5
strike#2,0.125,0.125
engrave#2,0,0
strike_dumb#1,0,0.125
zap#1,0,0
jar#4,0.25,0.375
strike_home#1,0,0
smite#2,0,0
cloud#4,0,0.25
pierce#2,0.125,0
impress#2,0,0
prepossess#3,0,0
wow#1,0.375,0
sweep_off#1,0.25,0.125
upset#3,0.25,0.375
touch#3,0,0.125
get#29,0.5,0
get_under_one's_skin#1,0,0
move#11,0.375,0.25
feel#1,0.125,0.25
incline#5,0,0
recapture#1,0,0
pride#1,0.25,0.5
smoulder#1,0.5,0
emote#1,0,0
excite#1,0.25,0.375
nurse#2,0,0
resent#1,0.125,0.5
envenom#1,0.125,0.375
grudge#2,0,0
rankle#1,0.125,0.25
stew#2,0,0.625
hate#1,0,0.75
loathe#1,0,0.25
scorn#1,0,0.375
love#1,0.5,0
love#3,0.625,0
romance#2,0.5,0
fall_for#1,0.375,0
cling#2,0.125,0
treasure#2,0,0
saint#1,0,0
take_to#1,0.5,0
dislike#1,0,0.5
like#3,0.375,0
cotton#1,0.125,0
like#2,1,0
dote#2,0.125,0
yearn#3,0.375,0
cool_off#3,0,0
adore#1,0.5,0.125
worship#1,0.5,0.5
venerate#1,0.625,0
worship#2,0.125,0
scare#1,0.375,0
awe#1,0.125,0.25
overawe#1,0,0.375
buffalo#1,0,0.125
frighten#2,0.125,0
fear#2,0,0.625
fear#4,0,0.625
fear#3,0,0.5
fear#1,0.125,0.625
terrorize#2,0.25,0
intimidate#1,0.125,0
hold_over#1,0,0
strong-arm#2,0.125,0
tyrannize#2,0,0
panic#2,0,0
panic#1,0,0.25
quail_at#1,0.25,0.375
horrify#1,0,0
shock#3,0.125,0.125
obsess#1,0,0
preoccupy#1,0,0
prepossess#2,0.375,0
unsettle#1,0.25,0
unman#1,0,0
gross_out#2,0,0
snap#11,0.125,0
dissolve#6,0,0
dissolve#5,0,0
die#3,0,0.375
die#6,0.25,0.25
erupt#6,0,0
crock_up#1,0,0.5
scare_off#1,0.25,0.25
anger#1,0,0
bridle#1,0,0
combust#4,0.125,0.25
miff#1,0,0.5
irk#1,0,0
infuriate#1,0,0
see_red#1,0,0.125
steam#4,0.125,0
raise_the_roof#1,0.125,0
madden#3,0,0
madden#2,0,0
madden#1,0.375,0
vex#1,0,0
chafe#2,0,0.5
peeve#1,0,0.625
ruffle#2,0,0.375
fret#5,0,0.375
pique#1,0.125,0.375
provoke#4,0,0.125
upset#2,0,0.125
fluster#2,0,0.25
ruffle#4,0,0
put_off#4,0.125,0.5
consternate#1,0,0.5
throw#9,0,0.25
bother#6,0,0.25
bother#5,0,0
distract#1,0,0
fluster#1,0.375,0
embarrass#1,0,0.25
shame#3,0,0.375
discountenance#1,0,0.125
pain#2,0,0.375
break_someone's_heart#1,0,0
wound#2,0,0.625
lacerate#2,0.125,0.75
sting#5,0,0.625
niggle#1,0.25,0.5
scruple#2,0,0
agonize#2,0,0.875
agonize#1,0,0.625
suffer#3,0,0.75
anguish#1,0,0.5
lose#3,0,0.5
fume#1,0,0.125
throw_a_fit#1,0,0.25
enrage#1,0,0.75
rage#3,0,0.5
froth_at_the_mouth#1,0.25,0.625
vibrate#5,0.125,0.5
rue#1,0,0.5
repent#1,0.25,0
regret#2,0,0.375
mourn#1,0,0.75
mourn#2,0,0
sorrow#1,0,0.5
grieve#2,0,0.375
afflict#1,0.125,0.625
tribulate#1,0,0.75
distress#2,0,0.5
besiege#2,0,0.75
try#7,0.25,0
rack#2,0.25,0
try#6,0,0.5
let_down#2,0,0.25
fail#3,0,0.5
fall_short#1,0.375,0.125
hamstring#1,0,0.25
mortify#3,0,0.625
smash#5,0.125,0.375
take_down#2,0,0.25
efface#2,0,0.125
reduce#5,0,0.25
stultify#1,0.75,0.125
dehumanize#1,0.25,0.125
humanize#1,0,0
humble#1,0,0.375
subdue#3,0,0
mortify#1,0,0.125
lament#1,0,0.125
express_feelings#1,0,0
torture#1,0.375,0
torment#2,0,0.125
tease#1,0,0.125
tease#3,0.5,0
manipulate#5,0,0.25
handle#6,0,0
ingratiate#1,0.125,0
suck_up#2,0.5,0
look_to#2,0,0.375
warm_to#1,0,0.375
mope#2,0,0.625
stew#1,0,0.625
miss#2,0,0.5
yen#1,0.375,0.375
appreciate#1,0.125,0.125
poise#2,0,0.625
steel#1,0,0.75
take_heart#1,0.375,0.25
trance#1,0.5,0
beckon#2,0,0
endear#1,0.375,0
antagonize#1,0.25,0.5
tempt#3,0.125,0
tempt#5,0,0
attract#2,0.625,0
bring#10,0,0
sicken#1,0.125,0.625
turn_off#3,0,0.75
repulse#2,0,0.75
take_aback#1,0.375,0
whelm#1,0.375,0.375
kill#6,0.75,0.125
shout_down#1,0,0
benight#1,0,0.25
knock_out#4,0.625,0.125
stagger#4,0.25,0.375
lock#6,0,0
shock#2,0.125,0.375
despair#1,0,0
despond#1,0.375,0
hope#2,0.625,0.25
uplift#1,0.5,0
beatify#2,0.25,0
puff#4,0,0.25
tickle_pink#1,0.25,0
invigorate#1,0.125,0
gladden#2,0.375,0.375
sadden#1,0,0
overjoy#1,0,0
sadden#2,0,0.375
joy#2,0.125,0.125
walk_on_air#1,0.5,0.5
rejoice#1,0.5,0
lighten_up#1,0.25,0
weigh_on#1,0,0.125
get_down#5,0,0.125
soothe#1,0.5,0
still#3,0,0
abreact#1,0,0.875
please#1,0.625,0
please#3,0,0
titillate#2,0.375,0
satisfy#2,0.375,0
dissatisfy#1,0.125,0
content#2,0,0
discontent#1,0,0.125
displease#1,0,0.25
transport#3,0.125,0
work#19,0,0
disillusion#1,0.75,0
recreate#3,0.25,0
rise#12,0,0
encourage#2,0.25,0
draw_out#3,0.125,0
bring_out#6,0,0
spur#2,0.125,0.25
chill#1,0,0.25
discourage#2,0.125,0.5
put_off#3,0,0.375
restrain#5,0,0
throw_cold_water_on#1,0.125,0.625
pother#2,0,0
pother#1,0,0.5
dither#1,0,0
savour#4,0.375,0
feast_one's_eyes#1,0.5,0
devour#2,0.25,0
exasperate#1,0,0
transfix#1,0.375,0.125
interest#1,0.125,0
startle#1,0,0.125
tire#4,0.125,0
sympathize_with#1,0,0.875
sympathize#3,0.125,0.25
condole#1,0,0.625
sympathize#1,0.375,0
care#1,0.375,0
give_a_hoot#1,0.125,0.375
wallow#4,0.25,0
estrange#2,0.5,0
alienate#3,0,0
drift_away#1,0,0
wean#2,0.625,0
wish#1,0.125,0.375
wish_well#1,0.125,0.5
wish#2,0.125,0
please#2,0,0
resent#2,0,0.875
want#1,0.25,0
spoil#6,0.25,0
like#5,0.125,0
ambition#1,0.5,0
feel_like#1,0.125,0
desire#3,0,0
prefer#1,0.875,0
trust#4,0.125,0.125
envy#2,0.125,0
covet#1,0,0.125
salivate#2,0.5,0.5
envy#1,0.375,0.125
slobber_over#1,0,0
look_up_to#1,0.625,0.125
look_down_on#1,0,0
lust_after#1,0.625,0
yearn#1,0.375,0.375
care_for#1,0.5,0.125
love#2,1,0
take_pride#1,0.25,0.25
go_to_pieces#1,0,0.375
burn#6,0.5,0
die#5,0,0.25
fly_high#1,0.25,0.125
shine#9,0.75,0.125
glow#4,0.625,0
enthuse#1,0.125,0.25
bring_down#5,0.625,0
disarm#2,0,0.125
disgruntle#1,0,0.625
electrify#1,0.25,0.125
spook#1,0,0
obsess#2,0.25,0
puzzle#2,0,0.625
move#3,0,0
drop_back#1,0,0
hit_the_dirt#1,0,0
prolapse#1,0,0.125
plunge#3,0.25,0.125
ease#1,0,0
whish#2,0,0
stand_still#1,0,0
stop_dead#1,0,0
mire#3,0,0.75
mire#2,0,0.25
gravitate#3,0.125,0
travel#1,0,0
float#5,0,0
thrash#5,0,0
swap#2,0,0
seek#4,0,0
whine#1,0,0
fly#6,0,0
ride#4,0,0
come#11,0,0
ghost#1,0,0
betake_oneself#1,0,0
pass_over#4,0,0
fly#9,0,0
red-eye#1,0,0
hop#3,0,0
tube#3,0.125,0
travel#5,0,0
wend#1,0,0
sheer#2,0,0
pull_over#1,0,0
do#13,0,0
astrogate#2,0,0
fly#2,0,0
go_out#2,0,0
desert#3,0,0
raft#2,0,0
take#9,0,0
get_around#4,0,0
trip#3,0,0
junketeer#1,0,0.25
resort#2,0,0
visit#2,0,0
sightsee#1,0,0
visit#4,0,0
revisit#1,0,0
haunt#3,0,0
cruise#4,0,0
cruise#2,0,0.125
stooge#1,0,0
tour#1,0,0
globe-trot#1,0,0
take_the_road#1,0,0
travel#2,0,0
sledge#2,0,0
voyage#1,0,0
sail#1,0,0
travel#4,0,0
trek#2,0,0
trek#1,0,0
ship#4,0,0
ride#12,0,0
fly#12,0,0
fly#5,0,0
kite#4,0,0
stay_in_place#1,0,0
yield#6,0,0
go_away#1,0,0
shove_off#1,0.125,0.5
come_up#3,0,0
come_near#3,0,0
get_on#4,0,0
drive_up#1,0,0
move#2,0.25,0
work#10,0,0
take_back#4,0,0
centre#1,0,0
re-enter#1,0,0
pump#7,0,0
pump#6,0,0
pump#3,0,0
transfuse#2,0,0
syphon#1,0,0
transit#4,0,0
sluice#4,0,0
sluice#3,0,0
take_out#10,0.125,0
tap#10,0,0
suction#1,0,0
suck#2,0,0
rack#7,0,0
transplant#1,0,0
scan#5,0,0
move#4,0,0
move_in#3,0,0
move_in#1,0,0
move_out#2,0,0
clear_out#1,0,0
evacuate#1,0,0
transmigrate#2,0,0
migrate#2,0,0
stick_around#2,0,0
start_up#1,0,0
kick-start#1,0,0
hot-wire#1,0,0.375
rein_in#3,0,0
pull#11,0,0
restart#1,0,0
crank_up#1,0,0
round#1,0,0
jumpstart#1,0,0
stop#5,0,0
hold#30,0,0
bring_up#5,0,0.125
cut#18,0,0
cut#17,0,0
cut_away#1,0,0
cut_to#1,0,0
flag_down#1,0,0
stop#1,0,0
pull_up_short#1,0,0
check#5,0,0
check#15,0,0
check#14,0,0.25
turn_on_a_dime#1,0,0
rein_in#1,0,0
stall#2,0,0
stall#7,0,0
stall#6,0,0
stall#5,0,0
stop_over#2,0,0
pull_up#1,0,0
pull_up#3,0,0
brake#2,0,0
brake#1,0,0
run#35,0,0
start#9,0,0
take_off#7,0,0
shift#9,0,0
jolt#1,0,0.125
shake_up#1,0.25,0.5
duck#1,0,0
bob#1,0,0
dabble#4,0,0
dandle#1,0,0
bob_around#1,0,0
welter#2,0,0
turn_over#3,0,0
rim#3,0,0
roll#14,0,0
transit#3,0,0
transit#2,0,0
transpose#4,0,0
tread_down#1,0,0
somersault#1,0,0
roll_over#1,0,0
tumble#3,0,0
trundle#1,0,0
weave#3,0,0
writhe#1,0,0
wrench#2,0,0
wreathe#1,0,0
wobble#1,0,0
sidle#2,0,0
sidle#1,0.125,0
pronk#1,0,0
sweep#2,0,0
swan#3,0.125,0
sweep#1,0,0
slue#2,0,0
submarine#1,0,0
skid#1,0,0
side-slip#1,0,0
skid#3,0,0
wamble#1,0,0
chop#2,0,0
wobble#3,0,0
shove#1,0,0
push#1,0,0
push#5,0,0.625
push#9,0.125,0
nose#4,0,0
thrust_out#1,0,0.125
push_away#1,0,0.125
muscle_into#1,0,0
push_up#1,0,0
uplift#3,0,0.125
boost_up#1,0,0
elbow#1,0,0.125
shoulder_in#1,0,0
waft#1,0,0
tide#3,0,0
tide#2,0,0
float#3,0,0
drift#7,0,0
refloat#1,0,0
travel_purposefully#1,0,0
sway#1,0,0
roll#13,0,0
reciprocate#2,0,0
sway#4,0,0
nutate#1,0,0
swag#3,0,0
move_back_and_forth#1,0,0
cradle#3,0,0
waver#4,0,0
fluctuate#1,0,0
swing#2,0,0
swing#3,0,0
nod#4,0,0
lash#2,0.375,0
vibrate#2,0,0
hunt#5,0,0
librate#2,0,0
waver#5,0,0
turn_around#1,0,0.125
throb#2,0,0
quiver#3,0,0
pulse#3,0,0
palpitate#3,0,0
thump#1,0,0
thrash#4,0,0.125
thump_out#1,0,0
beat#16,0,0
flap#2,0,0
totter#3,0,0
wander#1,0.125,0.375
tramp#3,0,0
maunder#1,0.125,0
walk#10,0,0
constitutionalize#2,0.25,0
jazz_around#1,0.25,0.125
wind#1,0,0
snake#3,0,0
shift#2,0,0
beat_down#3,0,0
sport#2,0.125,0
spurt#2,0,0
forge#4,0,0
jerk#4,0,0
tilt#2,0,0
cock#1,0,0
wobble#2,0,0
surge#4,0,0
roil#1,0,0.375
fan#3,0,0
winnow#2,0,0
creep#1,0,0
formicate#1,0,0
scramble#1,0,0
slither#1,0,0
coast#1,0,0
freewheel#2,0,0
wheel#3,0,0
bowl#1,0,0
troll#2,0,0
glide#1,0,0
glide#3,0,0
skitter#2,0.125,0
snake#1,0,0.125
steal#2,0,0
tremble#1,0,0
tremor#1,0.125,0
throb#3,0.375,0
quiver#1,0,0
palpitate#1,0,0
shake#1,0,0
convulse#4,0,0
sparge#1,0,0
succuss#1,0,0
concuss#1,0,0
rattle#2,0,0
toss#4,0,0
whip#3,0.375,0
vibrate#1,0,0
brachiate#1,0,0
shake#3,0,0
twitch#2,0,0.125
take_a_hop#1,0,0
jounce#1,0,0
skip#5,0,0
carom#1,0,0
glance#2,0,0
toss#2,0,0
turtle#1,0,0
flip#5,0,0
twitch#3,0,0
snap#4,0,0
stir#2,0,0
stir#7,0,0
stir#1,0,0
breeze#2,0.125,0
dance#1,0,0
glissade#1,0,0
sashay#3,0,0
capriole#2,0,0
bop#1,0,0
bump#3,0,0
twist#7,0,0
waltz_around#1,0,0
tapdance#1,0,0
tango#1,0,0
shag#1,0,0
foxtrot#1,0,0
country-dance#1,0,0
break_dance#1,0,0
cakewalk#1,0,0
conga#1,0,0
samba#1,0,0
two-step#1,0,0
charleston#1,0,0
boogie#1,0,0
cha-cha#1,0,0
disco#1,0,0
mambo#1,0,0
polka#1,0,0
one-step#1,0,0
rumba#1,0,0
thrash#3,0,0
jig#1,0,0
jitterbug#1,0,0
wiggle#1,0,0
waggle#1,0,0
folk_dance#1,0,0
square_dance#1,0,0
call_off#2,0,0
quickstep#1,0,0
thrust#1,0,0.125
dig#5,0,0
dart#3,0,0
flutter#1,0,0
butterfly#1,0,0
flutter#3,0,0
trip#1,0,0
founder#4,0,0
trip_up#2,0,0
lollop#1,0,0
tap#8,0,0
stumble#1,0,0
waver#3,0,0
trot#1,0,0
trot#3,0,0
wave#3,0,0
mill_around#2,0,0
luff#2,0,0
skitter#1,0,0
crab#2,0,0
float#1,0,0
drift#6,0,0.125
play#9,0,0
play#24,0,0
tide#1,0,0
ebb_out#1,0,0
fall_back#3,0,0
swim#2,0,0
swim#5,0,0
buoy#1,0,0
walk#1,0,0
spacewalk#1,0,0
leg_it#1,0,0
toe#1,0,0
chariot#2,0,0
walk#9,0,0
walk#2,0,0
turn#1,0,0
port#4,0,0
face#5,0,0
reorient#2,0,0
turn_off#2,0,0
turn_away#1,0,0.5
gee#1,0,0
about-face#1,0,0
caracole#1,0,0
corner#3,0,0
turn_over#7,0,0.125
upend#1,0,0
turn#6,0,0
upset#4,0,0
startle#2,0,0
shy#1,0,0
boggle#1,0.25,0.125
traipse#1,0,0
walk_around#1,0,0
walk_around#2,0,0
circle#1,0,0
compass#2,0,0
ambulate#1,0,0.625
sneak#1,0.125,0
traverse#1,0,0
stride#2,0,0
walk#4,0,0
crisscross#1,0,0
pass_through#3,0,0
infiltrate#3,0,0
infiltrate#1,0,0
ford#1,0,0
cross#6,0,0
decussate#1,0,0
claw#1,0,0
jostle#1,0,0.25
cross#4,0,0
uncross#1,0,0
run#29,0,0
bridge#3,0,0
jaywalk#1,0,0
transit#1,0,0
cut#16,0,0
cut#15,0,0
slice_through#1,0,0
wade#1,0,0
puddle#1,0,0
tittup#1,0,0
somnambulate#1,0,0
slink#1,0,0
limp#1,0,0.375
shuffle#1,0,0
scuff#1,0,0.375
stroll#1,0,0
mosey#1,0,0.125
prowl#1,0,0
skulk#3,0,0
mope_around#1,0,0
waddle#1,0,0
totter#1,0,0.5
promenade#2,0,0.125
march#3,0,0
stride#1,0,0
troop#2,0,0
file#3,0,0
file_in#1,0,0
pop_in#1,0,0
pop_out#3,0,0
file_out#1,0,0
tramp#1,0,0
hike#2,0,0.25
trudge#1,0,0
squish#1,0,0
struggle#3,0,0
mount#6,0,0
scale#5,0,0
escalade#1,0,0
ramp#4,0,0
mountaineer#1,0.125,0.125
rope_down#1,0,0
mount_up#1,0,0
remount#1,0,0
hop_out#1,0,0
climb#2,0,0
tiptoe#1,0,0
stalk#1,0,0
buzz#2,0,0.375
flounce#1,0,0
troop#1,0,0
parade#1,0,0
swag#2,0,0.5
stagger#2,0.125,0.25
stump#2,0,0
pound#3,0,0.875
stray#2,0,0
pack#8,0,0
run#1,0,0
romp#2,0.125,0
run#34,0,0.125
run_bases#1,0,0
streak#2,0,0
run#33,0,0
outrun#1,0,0
run#32,0,0
run#28,0,0
bear_down_upon#1,0,0
point#6,0,0
weather#3,0,0
jog#3,0,0
sprint#1,0,0
lope#1,0.125,0
step#1,0,0
backpedal#2,0,0
goose_step#1,0,0
pace#1,0,0
tread#2,0.125,0.25
treadle#1,0,0.125
slouch#2,0,0.125
mince#2,0,0
clump#3,0,0
motor#1,0,0
take#40,0,0
automobile#1,0,0
drive#1,0,0
coach#2,0,0
test_drive#1,0,0
cruise#1,0,0
steer#1,0,0
helm#1,0,0
crab#1,0,0
navigate#3,0,0
stand_out#3,0,0
starboard#1,0,0
conn#1,0,0
beacon#2,0,0
pilot#2,0,0
astrogate#1,0,0
channel#2,0,0
tree#1,0,0
park#2,0,0
angle-park#1,0,0
parallel-park#1,0,0
double-park#1,0,0
steer#2,0,0
head#1,0,0
wheel#4,0,0
unicycle#1,0,0
backpedal#1,0,0
motorcycle#1,0,0
kick#2,0,0
strike_out#4,0.125,0.375
train#10,0,0
skate#1,0,0
spread-eagle#3,0,0
ice_skate#1,0,0
figure_skate#1,0,0
roller_skate#1,0,0
skateboard#1,0,0
rollerblade#1,0,0
speed_skate#1,0,0
ski#1,0,0
wedel#1,0,0
hot-dog#1,0,0
schuss#1,0,0.125
slalom#1,0,0
sleigh#1,0,0
mush#2,0,0
drive#15,0,0
mush#1,0,0
bobsled#1,0,0
toboggan#1,0,0
water_ski#1,0,0
wing#1,0,0
rack#6,0.125,0
flight#2,0,0
fly_on#1,0,0
